"sample","Username","stimID","ID","group","groupEffectCoded","mediansplitCuriosityWithinSubject","trialMain","itemMain","responseAnswer","rtAnswer","rtCuriosity","responseCuriosity","curiosityGroupMeanCentered","curiosity_dich","rewardByCuriosity","blockMain","trialRecall","itemRecall","responseRecall","cuedRecallStrict","cuedRecallLenient","Flagging","Comments","trialRecognition","itemRecognition","responseRecognition","rtRecognition","responseConfidence","rtConfidence","confidenceGroupMeanCentered","recognition","responseConfidenceCorrectTrials","responseConfidenceIncorrectTrials","confidenceGroupMeanCenteredCorrectTrials","recognitionAboveMeanConf","recognitionConfLevel_1","recognitionConfLevel_above_1","recognitionConfLevel_1_2","recognitionConfLevel_1_2_3","recognitionConfLevel_2","recognitionConfLevel_above_2","recognitionConfLevel_3","recognitionConfLevel_above_3","recognitionConfLevel_3_4","recognitionConfLevel_4","recognitionConfLevel_above_4","recognitionConfLevel_4_5_6","recognitionConfLevel_5","recognitionConfLevel_above_5","recognitionConfLevel_5_6","recognitionConfLevel_6","rememberedStrictAboveAvg","rememberedLenientAboveAvg","rememberedStrictHigh","rememberedLenientHigh","curBen_cont_cuedRecallStrict","curBen_dich_cuedRecallStrict","curBen_cont_cuedRecallLenient","curBen_dich_cuedRecallLenient","curBen_cont_allConf","curBen_dich_allConf","curBen_cont_highConf","curBen_dich_highConf","curBen_cont_aboveAvgConf","curBen_dich_aboveAvgConf","curBen_cont_rememberedStrictAboveAvg","curBen_dich_rememberedStrictAboveAvg","curBen_cont_rememberedLenientAboveAvg","curBen_dich_rememberedLenientAboveAvg","curBen_cont_rememberedStrictHigh","curBen_dich_rememberedStrictHigh","curBen_cont_rememberedLenientHigh","curBen_dich_rememberedLenientHigh"
"pilot","53a9a1a6fdf99b5cf1a36ee0","H7","exp13","exp",1,"below",4,1,"1",2.658,3.037,3,-0.972222222222222,-1,-0.972222222222222,1,33,1,"no recall",0,0,NA,NA,34,1,"The magician wraps the salt shaker in the cloth and makes it disappear.",8809,2,2215,-2.25,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","K10","exp13","exp",1,"below",8,13,"0",2.441,2.835,3,-0.972222222222222,-1,-0.972222222222222,1,36,13,"no recall",0,0,NA,NA,4,13,"The safety pins magically interlock without breaking the seal.",10182,6,2464,1.75,1,6,NA,1.75,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,-0.972222222222222,-1,-0.972222222222222,-1,-0.972222222222222,-1,-0.972222222222222,-1,-0.972222222222222,-1,-0.972222222222222,-1,-0.972222222222222,-1
"pilot","53a9a1a6fdf99b5cf1a36ee0","K16_short","exp13","exp",1,"below",38,14,"2",3.378,2.734,2,-1.97222222222222,-1,-1.97222222222222,3,27,14,"no recall",0,0,NA,NA,13,14,"The volunteer selects and signs a card that is placed in the middle of the deck; but then appears on the top of it.",14862,4,2137,-0.25,1,4,NA,-0.25,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-1.97222222222222,-1,-1.97222222222222,-1,0,0,0,0,0,0,-1.97222222222222,-1,-1.97222222222222,-1
"pilot","53a9a1a6fdf99b5cf1a36ee0","K18","exp13","exp",1,"median",7,15,"1",2.476,1.901,4,0.0277777777777777,1,0.0277777777777777,1,29,15,"he makes packs of cards fall off the paper",1,1,NA,NA,30,15,"A pack of cards appears from a single piece of paper.",12107,4,2273,-0.25,1,4,NA,-0.25,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0.0277777777777777,1,0.0277777777777777,1,0.0277777777777777,1,0.0277777777777777,1,0,0,0.0277777777777777,1,0.0277777777777777,1,0.0277777777777777,1,0.0277777777777777,1
"pilot","53a9a1a6fdf99b5cf1a36ee0","K19_long","exp13","exp",1,"above",16,16,"0",3.95,2.948,5,1.02777777777778,1,1.02777777777778,2,26,16,"no recall",0,0,NA,NA,26,16,"The red balls are placed under the mug and merge to become a form a larger ball.",10517,6,2462,1.75,0,NA,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","K2","exp13","exp",1,"above",10,10,"0",2.398,2.069,6,2.02777777777778,1,2.02777777777778,1,9,10,"the book is full off candy he hits the book and real candy falls off leaving the book empty",1,1,NA,NA,17,10,"Green and golden sweets fall out of the pages of the book.",11811,6,2465,1.75,1,6,NA,1.75,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1
"pilot","53a9a1a6fdf99b5cf1a36ee0","K21_long","exp13","exp",1,"above",23,17,"2",2.372,2.104,5,1.02777777777778,1,1.02777777777778,2,14,17,"no recall",0,0,NA,NA,8,17,"The magician flips the middle card over with a slight gesture and then changes the colour of the back of the card from blue to red.",10297,6,2643,1.75,1,6,NA,1.75,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1
"pilot","53a9a1a6fdf99b5cf1a36ee0","K24","exp13","exp",1,"above",20,18,"0",3.505,2.947,5,1.02777777777778,1,1.02777777777778,2,5,18,"no recall",0,0,NA,NA,3,18,"The magician folds the £10 note in a piece of paper and tears it. He reveals that the note is still intact afterwards.",11065,6,2597,1.75,0,NA,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","K3","exp13","exp",1,"median",36,11,"3",2.643,3.24,4,0.0277777777777777,1,0.0277777777777777,3,15,11,"no recall",0,0,NA,NA,35,11,"The magician changes the shape of the leaf.",7725,2,2289,-2.25,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","K4","exp13","exp",1,"below",15,12,"1",3.492,2.216,3,-0.972222222222222,-1,-0.972222222222222,2,19,12,"he solves the rubix cube",1,1,NA,NA,18,12,"The magician shakes the rubix cube and it becomes all white.",8565,5,2418,0.75,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-0.972222222222222,-1,-0.972222222222222,-1,0,0,0,0,0,0,-0.972222222222222,-1,-0.972222222222222,-1,-0.972222222222222,-1,-0.972222222222222,-1
"pilot","53a9a1a6fdf99b5cf1a36ee0","S11","exp13","exp",1,"median",18,20,"2",4.133,1.969,4,0.0277777777777777,1,0.0277777777777777,2,3,20,"he puts the cigarette through the coin",1,1,NA,NA,6,20,"The magician pushes a cigarette through a coin and then reveals that there is no hole.",12058,6,2553,1.75,1,6,NA,1.75,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0.0277777777777777,1,0.0277777777777777,1,0.0277777777777777,1,0.0277777777777777,1,0.0277777777777777,1,0.0277777777777777,1,0.0277777777777777,1,0.0277777777777777,1,0.0277777777777777,1
"pilot","53a9a1a6fdf99b5cf1a36ee0","S12","exp13","exp",1,"above",5,21,"2",3.157,2.835,5,1.02777777777778,1,1.02777777777778,1,2,21,"he punches a hole in the card the hole moves he reattaches the punched section",1,1,NA,NA,15,21,"The magician punches a hole in the card. He then moves the hole from one corner to another before finally revealing that it is actually a black spot on the card.",11982,6,2879,1.75,1,6,NA,1.75,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1
"pilot","53a9a1a6fdf99b5cf1a36ee0","S15","exp13","exp",1,"above",31,22,"1",3.695,2.699,5,1.02777777777778,1,1.02777777777778,3,30,22,"no recall",0,0,NA,NA,14,22,"The magician places the glass upside down on the ring and covers it with a piece of silk. When he removes it; the ring is placed on the stem.",13784,4,3206,-0.25,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","S18","exp13","exp",1,"below",6,23,"3",3.299,2.97,2,-1.97222222222222,-1,-1.97222222222222,1,17,23,"no recall",0,0,NA,NA,36,23,"The magician pulls three boxes containing flowers from a paper bag.",10883,2,2440,-2.25,1,2,NA,-2.25,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97222222222222,-1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","S21","exp13","exp",1,"above",32,24,"2",2.752,2.409,5,1.02777777777778,1,1.02777777777778,3,1,24,"he bent the spoon handle",1,1,NA,NA,16,24,"The magician bents the spoon only sing his pinkie as a force.",12514,5,2250,0.75,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.02777777777778,1,1.02777777777778,1,0,0,0,0,0,0,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1
"pilot","53a9a1a6fdf99b5cf1a36ee0","S25","exp13","exp",1,"above",21,25,"2",2.799,4.613,5,1.02777777777778,1,1.02777777777778,2,34,25,"no recall",0,0,NA,NA,12,25,"The magician makes a silk handkerchief appear inside a bread roll.",7720,6,2307,1.75,1,6,NA,1.75,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1
"pilot","53a9a1a6fdf99b5cf1a36ee0","S27","exp13","exp",1,"below",14,26,"2",2.423,1.811,3,-0.972222222222222,-1,-0.972222222222222,2,13,26,"no recall",0,0,NA,NA,1,26,"The magician pours water into a cup from the bottle and then pours the water into another cup but when he tips it upside down; no water spills out.",15206,3,5309,-1.25,1,3,NA,-1.25,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.972222222222222,-1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","S30","exp13","exp",1,"below",11,27,"2",2.354,2.105,3,-0.972222222222222,-1,-0.972222222222222,1,16,27,"no recall",0,0,NA,NA,28,27,"The magician pulls string through two sticks which appear to be connected. However he then reveals thw two sticks are not connected at all.",10035,4,2036,-0.25,1,4,NA,-0.25,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-0.972222222222222,-1,-0.972222222222222,-1,0,0,0,0,0,0,-0.972222222222222,-1,-0.972222222222222,-1
"pilot","53a9a1a6fdf99b5cf1a36ee0","S31","exp13","exp",1,"below",22,28,"0",2.976,2.486,2,-1.97222222222222,-1,-1.97222222222222,2,28,28,"no recall",0,0,NA,NA,2,28,"The magicians folds the envelope multiple times until he reveals that it is a pair of chop sticks.",14122,4,2655,-0.25,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","S9","exp13","exp",1,"above",30,19,"2",2.316,2.217,5,1.02777777777778,1,1.02777777777778,3,10,19,"no recall",0,0,NA,NA,7,19,"The magician covers the cards with a silk handkerchief. After the silk is removed; the cards are blank.",9955,5,3013,0.75,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","Trick20_short","exp13","exp",1,"below",33,32,"2",2.543,1.834,2,-1.97222222222222,-1,-1.97222222222222,3,23,32,"no recall",0,0,NA,NA,27,32,"The volunteer holds the nut in her hands which are then tied with the rope. When the magician removes the rope; the nut is no longer in the volunteer's hand but appears in the magician's pocket.",17911,3,3779,-1.25,0,NA,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","Trick28","exp13","exp",1,"above",17,33,"1",2.656,1.969,6,2.02777777777778,1,2.02777777777778,2,25,33,"he gets the rings interconnected",1,1,NA,NA,5,33,"The magician links and unlinks several silver rings while the keep their shape.",18737,5,2340,0.75,1,5,NA,0.75,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1,2.02777777777778,1
"pilot","53a9a1a6fdf99b5cf1a36ee0","Trick32_long","exp13","exp",1,"median",12,34,"0",2.669,1.767,4,0.0277777777777777,1,0.0277777777777777,1,4,34,"no recall",0,0,NA,NA,11,34,"The magician has a coin in each of his hands. They both end up in one hand.",17012,3,2082,-1.25,0,NA,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","Trick37","exp13","exp",1,"below",27,35,"1",2.843,1.946,2,-1.97222222222222,-1,-1.97222222222222,3,31,35,"no recall",0,0,NA,NA,32,35,"The magician has two elastic bands and tangles them up. They then become untwisted.",11521,2,2182,-2.25,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","Trick38","exp13","exp",1,"below",37,36,"0",3.784,1.979,1,-2.97222222222222,-1,-2.97222222222222,3,35,36,"no recall",0,0,NA,NA,22,36,"The magician closes one fist around a silk handkerchief and makes it disappear. Then; he makes it appear in his other hand.",9836,3,2419,-1.25,1,3,NA,-1.25,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97222222222222,-1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","53a9a1a6fdf99b5cf1a36ee0","Trick4","exp13","exp",1,"above",9,29,"1",3.383,2.374,5,1.02777777777778,1,1.02777777777778,1,20,29,"there's something inside the balloon",1,1,NA,NA,24,29,"The magician puts the mobile phone inside the balloon with a simple gesture of his hands.",30589,3,2936,-1.25,1,3,NA,-1.25,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,0,0,0,0,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1,1.02777777777778,1
"pilot","53a9a1a6fdf99b5cf1a36ee0","Trick6_short","exp13","exp",1,"median",29,30,"1",29.039,1.758,4,0.0277777777777777,1,0.0277777777777777,3,32,30,"no recall",0,0,NA,NA,9,30,"The magician puts a ball under the cup; which then turns into a larger ball and then becomes an egg.",14222,4,2183,-0.25,1,4,NA,-0.25,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0277777777777777,1,0.0277777777777777,1,0,0,0,0,0,0,0.0277777777777777,1,0.0277777777777777,1
"pilot","53a9a1a6fdf99b5cf1a36ee0","Trick7_short","exp13","exp",1,"below",25,31,"2",3.139,1.913,3,-0.972222222222222,-1,-0.972222222222222,3,12,31,"no recall",0,0,NA,NA,21,31,"The magician places two foam balls in volunteer's hand and sets them alight; revealing two paper balls.",11675,2,2386,-2.25,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5588d7a1fdf99b304ee56840","H10","cont27","cont",-1,"median",16,2,"2",4.256,3.882,6,-0.111111111111111,-1,0.111111111111111,2,35,2,"I'm pretty sure the magician was able to flip that coaster over and reassemble the card.",1,1,NA,NA,30,2,"Magician magically repairs split card.",8235,3,3583,-0.361111111111111,1,3,NA,-0.361111111111111,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1,0,0,0,0,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1
"pilot","5588d7a1fdf99b304ee56840","H15","cont27","cont",-1,"below",23,3,"3",4.603,2.597,5,-1.11111111111111,-1,1.11111111111111,2,21,3,"The toothpick was made to go into the deck of cards but these cards were still able to be withdrawn",0,0,NA,NA,14,3,"The magician balances a toothpick on a deck of cards.",8116,3,2032,-0.361111111111111,1,3,NA,-0.361111111111111,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11111111111111,-1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5588d7a1fdf99b304ee56840","H16","cont27","cont",-1,"above",22,4,"0",3.079,3.626,7,0.888888888888889,1,-0.888888888888889,2,25,4,"The coca cola can was somehow refilled. The dent disappeared and there was liquid inside the can which was poured into the glass. ",1,1,NA,NA,21,4,"The magician pours coke into a glass from an empty can.",13598,6,2528,2.63888888888889,1,6,NA,2.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1
"pilot","5588d7a1fdf99b304ee56840","H17","cont27","cont",-1,"above",28,5,"0",3.16,3.472,7,0.888888888888889,1,-0.888888888888889,3,20,5,"No recall",0,0,NA,NA,7,5,"The magician uses a guillotine to slice breadsticks; but not the volunteer's finger.",9355,6,2519,2.63888888888889,1,6,NA,2.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1
"pilot","5588d7a1fdf99b304ee56840","H19","cont27","cont",-1,"below",18,6,"0",3.288,2.464,4,-2.11111111111111,-1,2.11111111111111,2,32,6,"no recall",0,0,NA,NA,13,6,"The magician presses a lit match into volunteer's hand without hurting her.",7433,2,2527,-1.36111111111111,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5588d7a1fdf99b304ee56840","H35","cont27","cont",-1,"below",33,7,"0",9.969,3.199,5,-1.11111111111111,-1,1.11111111111111,3,5,7,"Asked to pick a card which changed color and face as magician moved it back and forth",0,0,NA,NA,27,7,"The magician puts all the cards into the Ziploc bag. After snapping their fingers the cards appear in the box and the bag is empty again.",8620,2,2054,-1.36111111111111,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5588d7a1fdf99b304ee56840","H36","cont27","cont",-1,"median",37,8,"1",3.644,3.858,6,-0.111111111111111,-1,0.111111111111111,3,16,8,"No recall",0,0,NA,NA,4,8,"The magician places the nut in the middle of the bold and it magically screws itself.",10510,4,2792,0.638888888888889,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5588d7a1fdf99b304ee56840","H37","cont27","cont",-1,"below",27,9,"0",5.208,3.602,5,-1.11111111111111,-1,1.11111111111111,3,22,9,"No recall",0,0,NA,NA,23,9,"The magician detaches his thumb; but when he turns his hands; the thumb is reattached.",8444,2,2294,-1.36111111111111,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5588d7a1fdf99b304ee56840","H7","cont27","cont",-1,"above",34,1,"0",3.964,4.454,7,0.888888888888889,1,-0.888888888888889,3,17,1,"I think the knife was made to pass through the salt shaker. ",0,0,NA,NA,12,1,"The magician wraps the salt shaker in the cloth and makes it disappear.",7645,1,2659,-2.36111111111111,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5588d7a1fdf99b304ee56840","K10","cont27","cont",-1,"median",4,13,"1",5.362,2.788,6,-0.111111111111111,-1,0.111111111111111,1,8,13,"Magician managed to make two closed paperclips link together through a passing action. He then unlinked them.",1,1,NA,NA,10,13,"The safety pins magically interlock without breaking the seal.",6721,4,2256,0.638888888888889,1,4,NA,0.638888888888889,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1
"pilot","5588d7a1fdf99b304ee56840","K16_short","cont27","cont",-1,"below",21,14,"2",4.043,3.3,5,-1.11111111111111,-1,1.11111111111111,2,4,14,"no recall",0,0,NA,NA,24,14,"The volunteer selects and signs a card that is placed in the middle of the deck; but then appears on the top of it.",11226,2,2163,-1.36111111111111,1,2,NA,-1.36111111111111,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11111111111111,-1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5588d7a1fdf99b304ee56840","K18","cont27","cont",-1,"below",11,15,"1",4.962,4.038,5,-1.11111111111111,-1,1.11111111111111,1,1,15,"no recall",0,0,NA,NA,35,15,"A pack of cards appears from a single piece of paper.",11702,2,2776,-1.36111111111111,1,2,NA,-1.36111111111111,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11111111111111,-1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5588d7a1fdf99b304ee56840","K19_long","cont27","cont",-1,"above",20,16,"3",3.806,2.898,7,0.888888888888889,1,-0.888888888888889,2,7,16,"no recall",0,0,NA,NA,31,16,"The red balls are placed under the mug and merge to become a form a larger ball.",6523,2,2304,-1.36111111111111,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5588d7a1fdf99b304ee56840","K2","cont27","cont",-1,"below",35,10,"2",3.447,2.749,5,-1.11111111111111,-1,1.11111111111111,3,36,10,"""I think there were things inside the book which the magician was able to make fall out. He held it at an angle the entire time and flipped through the book to show that it was a """"normal"""" one.""",1,1,NA,NA,20,10,"Green and golden sweets fall out of the pages of the book.",4550,6,3634,2.63888888888889,1,6,NA,2.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-1.11111111111111,-1,-1.11111111111111,-1,-1.11111111111111,-1,-1.11111111111111,-1,-1.11111111111111,-1,-1.11111111111111,-1,-1.11111111111111,-1,-1.11111111111111,-1,-1.11111111111111,-1
"pilot","5588d7a1fdf99b304ee56840","K21_long","cont27","cont",-1,"above",31,17,"3",2.902,2.72,7,0.888888888888889,1,-0.888888888888889,3,29,17,"No recall",0,0,NA,NA,3,17,"The magician flips the middle card over with a slight gesture and then changes the colour of the back of the card from blue to red.",7394,5,2673,1.63888888888889,1,5,NA,1.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1
"pilot","5588d7a1fdf99b304ee56840","K24","cont27","cont",-1,"above",24,18,"3",2.962,4.053,7,0.888888888888889,1,-0.888888888888889,2,19,18,"The 10 pound note was converted into a higher denomination I think 20 pounds. The magician did the action through his hand",1,1,NA,NA,18,18,"A £10 note is transformed into a £20  note.",6301,6,2396,2.63888888888889,1,6,NA,2.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1
"pilot","5588d7a1fdf99b304ee56840","K3","cont27","cont",-1,"median",36,11,"0",5.471,3.098,6,-0.111111111111111,-1,0.111111111111111,3,6,11,"There was a black hole on the leaf which seemed to be removable after being created. Leaf was whole afterwards.",1,1,1,NA,5,11,"The magician changes the colour of the leaf several times.",5916,1,3086,-2.36111111111111,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-0.111111111111111,-1,-0.111111111111111,-1,0,0,0,0,0,0,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1,-0.111111111111111,-1
"pilot","5588d7a1fdf99b304ee56840","K4","cont27","cont",-1,"above",30,12,"0",3.479,2.593,7,0.888888888888889,1,-0.888888888888889,3,3,12,"Magician had a rubiks cube that he solved with a few twist and one throw/catch in the air.",1,1,NA,NA,1,12,"The magician solves the rubix cube by spinning it in the air.",5681,6,3041,2.63888888888889,1,6,NA,2.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1
"pilot","5588d7a1fdf99b304ee56840","S11","cont27","cont",-1,"above",3,20,"1",9.385,4.556,7,0.888888888888889,1,-0.888888888888889,1,27,20,"The chalk looking stick was inserted into the quarter. The stick was removed and the quarter was made whole.",1,1,NA,NA,26,20,"The magician pushes a cigarette through a coin and then reveals that there is no hole.",10333,5,2040,1.63888888888889,1,5,NA,1.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1
"pilot","5588d7a1fdf99b304ee56840","S12","cont27","cont",-1,"below",15,21,"1",4.438,3.137,4,-2.11111111111111,-1,2.11111111111111,2,10,21,"This is the card with the hole punched into it. The hole was moved as a black dot and taken out the card leaving it whole.",1,1,NA,NA,32,21,"The magician punches a hole in the card. He then moves the hole from one corner to another before finally revealing that it is actually a black spot on the card.",6336,6,2456,2.63888888888889,1,6,NA,2.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-2.11111111111111,-1,-2.11111111111111,-1,-2.11111111111111,-1,-2.11111111111111,-1,-2.11111111111111,-1,-2.11111111111111,-1,-2.11111111111111,-1,-2.11111111111111,-1,-2.11111111111111,-1
